"","0","1","2","3","4","5","6","7","8"
"24",0.00786400687547303,0.000580300463549846,0.00815207389397275,0.00212948479596884,0.00484174175628081,0.0129858855503825,0.00509311973251331,0.00326214280713199,0.0127260664714317
"25",0.00372051737181607,0.000136118048045656,0.00682873195931606,0.000335662139521573,0.00144568108191704,0.000953588829146316,0.00550520621691844,0.000796464208542752,0.00510851357888467
"26",0.00620906893215981,0.000454918019099066,0.00733152153349229,0.00024064850788613,0.00433813139708375,0.00100452143545555,0.0014023325439569,0.00169417170507579,0.0201330630036196
"27",0.00607053446072461,0.000289515844550853,0.00525062362748776,2.50915729686781e-05,0.00264904600429256,0.00114801462516354,0.00455290320921271,0.000585216386770653,0.00273973792484487
"28",0.00375973326495767,0.000278979756019429,0.00440112203916733,0.000555410032831921,0.00233677144114478,0.00219401105125218,0.00245272705128831,0.0098132652801825,0.029953310828007
"29",0.0212579379268998,0.000313893932405355,0.0138928011349948,0.000284168566266069,0.00619912609787673,0.00324790793096119,0.00740262113713917,0.00375865126077364,0.0423384540856794
"30",0.0097243625318393,0.00102825854227917,0.0121142890055821,0.0015707685945521,0.0092986873992943,0.00346143851018148,0.00883925355222475,0.011225574069135,0.00406479804915569
"31",0.00593152661138384,0.000492863637323268,0.00277208723866396,0.000624349969792715,0.00212510542075901,0.00577472236278895,0.0063450258846727,0.00151170114124157,0.0303733672709233
"32",0.0186746608841975,0.000854679314874862,0.0215036330692416,0.000997883376614186,0.0189556451779783,0.00325678253930451,0.00315935029549797,0.0139455845968956,0.0680651523443472
"33",0.00526171549676387,0.00102131598675384,0.0139634988838302,0.00199444940157893,0.00351081351171323,0.0029594863137278,0.0117048485355506,0.00979414845429196,0.0169502480948693
"34",0.00828815153993766,0.0244071090455303,0.0137221950568286,0.00229875364578122,0.00626309509530511,0.00194672130491445,0.00581856347380609,0.00455744743269494,0.00822875092107164
"35",0.0173582647771711,0.00131994800985531,0.0856782602492534,0.00185241410005,0.0037606352107633,0.00942909187520743,0.00597863181936856,0.0020082890791044,0.00785034880259026
"36",0.0074782423806781,0.00773090598697551,0.0114034120094777,0.00175429439120823,0.00578873343189813,0.001858367408514,0.0149386715782064,0.00435059620451789,0.00881011478213433
"37",0.0102285610216763,0.068668407927125,0.00300180863410565,0.00745415010750362,0.00768141082393866,0.00906704579025727,0.0107723533158637,0.0042116006882858,0.00252876996188944
"38",0.0101617992777109,0.101598899391674,0.00325341338696692,0.00767836289616152,0.0120468394397407,0.0025405806510787,0.0108484286672348,0.00678625361124174,0.0129570478976969
"39",0.0103529414941488,0.0316948344957862,0.0569305431216723,0.00396525015203907,0.0330586001909564,0.00893674276545916,0.0103226159310961,0.0138509316263362,0.0242134717484778
"40",0.0143400026663521,0.0827570880919002,0.00765260153665219,0.00675268931353626,0.0174574112641129,0.0161814009557213,0.0077316468938893,0.0169311884875795,0.0188695386268026
"41",0.00656447048656227,0.000946907738596571,0.0216094608364891,0.00196772603985025,0.00339208511567715,0.0049114209171288,0.00616396133179145,0.00253142007445949,0.0179315000655438
"42",0.0160665320186923,0.0228086901513083,0.0216325720153356,0.0102049445275376,0.00342561879370743,0.00611899986477264,0.00823918144263275,0.00200196035510916,0.00534464591188219
"43",0.0131085248916112,0.00134432353556921,0.0793100635867923,0.000766184455754117,0.00544962605820364,0.00702727584327356,0.0175158839108526,0.00254710795637906,0.00806978748142625
"44",0.01380862316691,0.0179781892481867,0.0170772704858739,0.00783312493615994,0.00297096585324465,0.00625745365448658,0.00729320884443331,0.0025246089476944,0.00889482816909342
"45",0.00899858964488432,0.106657649694355,0.00251658459034069,0.0156574806831877,0.0188204515885359,0.00298229447585095,0.0110185751489009,0.00443800371791463,0.00620865144757054
"46",0.0101677596200754,0.242838429670133,0.00251755927273032,0.0215375743025114,0.0206646024237727,0.00601635850804965,0.0102827877061458,0.0136130276165419,0.0159537131935495
"47",0.0112694259652999,0.132322419076245,0.0236527695810047,0.00368592877475364,0.00740282883239749,0.00733455106792675,0.0187659692826374,0.00588581823424358,0.00605413313261655
"48",0.0124076509808528,0.081343972491902,0.0124147670121511,0.0185178813290195,0.0347442548151884,0.00472785736578637,0.0153416956295189,0.013101398215058,0.0211011631446047
"49",0.0107762578375707,0.000912663082254533,0.00297019670821499,0.000910640925664149,0.00229320589663732,0.000594160712724082,0.00370369156549158,0.00395851275655139,0.0203219236656315
"50",0.00478447914730764,0.000822255209263969,0.00493986389837735,0.000815142727388991,0.0026662795089177,0.00208287180851634,0.00537401243994289,0.00578421887556809,0.018731114815968
"51",0.0082885942645542,0.000919365041240935,0.00330491565532433,0.000902410738812619,0.00437371268510434,0.000396002289765704,0.00472759050521444,0.00180376554689244,0.012188523840023
"52",0.00757903049044153,0.00249844726828658,0.00155776392355804,0.0050184686170644,0.028099219808633,0.00102489878644208,0.010071588936963,0.00594242752324704,0.00248483161964099
"53",0.0055601304485053,0.00048728280297491,0.00156778673039343,0.00304306579234423,0.00194982068698472,0.000562940003869284,0.00374662491081493,0.000668487477515432,0.00791247918244716
"54",0.00600646884071272,0.000930130188347063,0.0048711064421682,0.0183547928059002,0.0241819194435812,0.000993711818142088,0.00971553196291772,0.00220159204177596,0.00818105697720779
"55",0.00817589306213481,0.000676488501193339,0.00875819644458216,0.0170987438464714,0.0030031816098998,0.003277880228428,0.00742157875367757,0.00357739333647228,0.0148246530890655
"56",0.00755974371517154,0.00133340850948563,0.00414089474714424,0.0222839107946751,0.0384751998724951,0.000574050807501844,0.0111005809610209,0.00261296700828707,0.0109649057251623
"57",0.0039751534776653,0.000446113779200517,0.00112609366188324,0.000247093933144483,0.0074570045126107,0.00115423004762925,0.00455055581297198,0.01108592018489,0.00380525903242235
"58",0.00768549001303384,0.000405169930704471,0.00297529991576282,0.00431070981616064,0.00282731930210016,0.000432842534610003,0.00227525155693418,0.00146429118873204,0.00106246371619353
"59",0.0203008926234422,0.000804646034014,0.0118830012845675,0.00256048291815014,0.00173127772330366,0.00442660963033497,0.00379791640826713,0.00808549993134666,0.0050564163661559
"60",0.005164377645218,0.000648497371366275,0.00104178391059466,0.00571459457009346,0.0103113519586061,0.000523317588677461,0.0127377415470292,0.000476040812941266,0.00705358930298526
"61",0.00877973549104675,0.000746483485634288,0.00318157423829692,4.32641462397336e-05,0.018065983547319,0.0010112090720666,0.00862608576108354,0.00276436530053426,0.00206044041412507
"62",0.00330896557174085,0.00108634680349989,0.00309425401641255,0.00217548475763658,0.036701866600181,0.000560434782417195,0.00954597948742462,0.000927650072007769,0.00250107657379204
"63",0.0093226749234801,0.000753271037566934,0.00278008915616637,0.00129770199331083,0.0119963768083839,0.00108663106942004,0.00197587113117758,0.000671833941071114,0.00564503679283665
"64",0.0124441608215802,0.0025244328452841,0.000622864026160805,0.0126177536718316,0.116766059290141,0.000990727977850735,0.0459569065319718,0.00218466119573148,0.00147416417960356
"65",0.0199031507597287,0.000732932071821635,0.00916320283568615,0.00237990819372272,0.00208282428783777,0.00267766682815362,0.00401697907327919,0.0284568274264666,0.00826258348751549
"66",0.00553537695778376,0.000669509756424069,0.00415597489582449,0.00733280950825002,0.00291513772429304,0.00139793218636668,0.0030204796385472,0.0501859892875968,0.0162386604263765
"67",0.017825765170397,0.00114256325276838,0.015012507957761,0.00350175403078846,0.00409096394532553,0.00470970356634903,0.0129995789663723,0.0482814155570662,0.0101706944619247
"68",0.00685591865529203,0.00144685646891889,0.0138894561110988,0.00142146747638975,0.00221872657549046,0.00334695872478597,0.00783195625936391,0.0455195481093797,0.0110017274670896
"69",0.00540511960053177,0.00090582472310569,0.00802753082866066,0.0233376036945383,0.00230468509439574,0.00136368419918468,0.0186740452711089,0.0267282520564625,0.00937867497393752
"70",0.00858868154873181,0.00101794864948076,0.0123595752755068,0.0644338521766917,0.00563854002419636,0.00402470042712965,0.0121579264255039,0.0375197741981725,0.00912971398499008
"71",0.00678512003784213,0.0014186680610539,0.0163880054242624,0.0658962042759194,0.00613228373722892,0.00281802210756025,0.00756542233293769,0.0323118800909138,0.00479002874468765
"72",0.00909392998605436,0.0036533622792249,0.0156649814099237,0.0681727161238197,0.0266061289416943,0.00430331122234602,0.0327128353745553,0.041474938081102,0.00501867009082968
"73",0.00714563632299594,0.00054701319274733,0.0130716514936161,0.00542704393766387,0.0023881926383553,0.00216997774855533,0.0225457516240961,0.0692688653438112,0.00557689332890885
"74",0.00615640304889587,0.000446649603910659,0.019146738359076,0.0155412837703926,0.00294056175866649,0.000895100112043074,0.00687884657682056,0.0721056901577109,0.0166881041351893
"75",0.0169747013124332,0.000696384729374854,0.0125748101687681,0.023488046614977,0.00287479364307916,0.000696039438577853,0.00781637861787423,0.0912190917691083,0.00848165947258441
"76",0.0331525822830721,0.00697013020811746,0.0126307460329084,0.00661071080692021,0.00456618797581262,0.00273467119418504,0.182256928431482,0.0824548388129424,0.0161642602680088
"77",0.00646706944853644,0.0020034315524411,0.0029575310342281,0.0029127940006377,0.00409527813657308,0.00101173000222801,0.0167337617623132,0.0108992767995498,0.00187320640949119
"78",0.00969954634608326,0.00181038484655975,0.00739619277365919,0.0128640692316566,0.0211231340070064,0.00199907774676361,0.0149533631083472,0.0122011055500334,0.023802488478407
"79",0.00656541018881559,0.00183520063562593,0.00998028957567614,0.00570114568428314,0.0221235514697475,0.00278027594257552,0.0211667320364614,0.00979058440768457,0.00492041270135947
"80",0.0071925796630841,0.00166656576739518,0.00993356174110647,0.00800554319762946,0.0487169881203578,0.00539112843658455,0.0206819154312847,0.00821799735982973,0.00273089605463602
"81",0.00609338674023033,0.000330572226694185,0.00323915277220795,0.00195474271247326,0.00220452507305048,0.000721231921730264,0.00383170913786965,0.00188942383011643,0.00205013258514569
"82",0.00671600338663947,0.000409610730599189,0.00226621269680299,0.0117105673475666,0.00218608806732197,0.00296850744348222,0.00271652465600992,0.00691924507350789,0.0114984624158981
"83",0.0245914562796955,0.00084748738581928,0.0111460610833001,0.00265451647526458,0.00340342792745582,0.00403956184019043,0.00912948160665072,0.00381500333730367,0.00475788613746123
"84",0.00755152199070328,0.000422989043989869,0.00151570175802684,0.0435756419208183,0.0044501968352486,0.000538545038227567,0.00350992441691445,0.00201213867916478,0.00327604281810332
"85",0.00485364086542173,0.000121905324196791,0.00238580794301949,0.00821861575924528,0.00101403433652802,0.000824011643140295,0.00333751305459485,0.00204239997598678,0.0059197891129616
"86",0.00961728600955376,0.000724064728050244,0.00388496062474404,0.0231624226459538,0.0123264028617261,0.00115368403741715,0.00249840918200134,0.00340319965224971,0.0140924463091214
"87",0.0309618901420525,0.000977031959197504,0.00717994200324038,0.0210594310635353,0.00508745262614558,0.00228397545839528,0.0149946044803039,0.00284955593891279,0.0045104429709024
"88",0.0199394294408323,0.000924230625381184,0.00922581152635383,0.172492123009779,0.0362626381123248,0.00636126717491628,0.0081108499068574,0.00951954643502738,0.0118692411387371
"89",0.00535774357771297,0.000195574218743697,0.00263144335366707,0.00111253383321071,0.00281680583638318,0.000357466866437684,0.00224401733785099,0.00032666726449973,0.000819263880004391
"90",0.00881456156608257,0.000265672552326942,0.00230256188071567,0.00774656694477559,0.00525319768303926,0.000531940349812752,0.00612248594976859,0.00287789953221236,0.00800702028903408
"91",0.0542078524913589,0.00186087662696681,0.0138929493372806,0.00675334968814871,0.00111512884285981,0.0023106126787494,0.0065514435233117,0.00198764870458765,0.00764838205043296
"92",0.00855544720739862,0.000767114301918707,0.00486151896458464,0.0419988078922935,0.0036352520666755,0.000660911290001612,0.00697644689282473,0.00342997196506853,0.00668781452252119
"93",0.00560487611557029,0.000352412592057134,0.00125180552630109,0.000990050237030054,0.0086746770341223,0.000353642320421041,0.0056832055055014,0.00093412646244518,0.00538292751304702
"94",0.00478398216174748,0.000636283395335216,0.00437251426380006,0.0150374854104067,0.0287638595572609,0.00265672698470814,0.00953871931948556,0.00461754600247546,0.00295498553796572
"95",0.00918406244461811,0.000719539665086645,0.00501393858103288,0.00602455088120379,0.00567891201305592,0.000430118054805563,0.00199305923110327,0.00322107984318698,0.00302904563456139
"96",0.0141838882010292,0.00095717463895141,0.00266692232947826,0.0848111242932618,0.0381008508962976,0.000836841492818862,0.0115529886305137,0.00186683727825935,0.0350753760748809
